"","cnsm_id","zip5","user_id","hhincome","dwelling","prkids","home_own_rent","marital_stat","online_dols","match_level","life_stage","age","educ"
"2673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2674","ry33028",1821,15192536,NA,"","","","","","","F",NA,NA
"2675","dy41046",2865,18123103,NA,"","","","","","","",NA,NA
"2676","by46735",60067,18705798,NA,"","","","","","","",NA,NA
"2677","xy24660",60655,12962748,12,"S","Y","O","M","F","3","Y",38,2
"2678","by41378",20906,18185137,6,"M","N","O","","H","2","M",66,3
"2679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2680","ly51965",18925,19929398,12,"S","Y","O","M","G","1","F",54,1
"2681","xy24028",10301,12853048,7,"M","","","B","G","1","M",36,NA
"2682","ry32713",7016,15126970,12,"S","","O","M","B","1","Y",38,1
"2683","qy27780",46203,13846688,4,"S","N","O","M","F","1","M",32,NA
"2684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2685","yy19601",7869,12019348,12,"S","N","O","M","H","1","Y",44,2
"2686","kx79559",60614,7232849,NA,"M","","","","G","5","Y",56,3
"2687","ex67407",11030,5890796,13,"S","Y","O","S","G","1","F",40,1
"2688","ry19834",6513,11999170,NA,"S","N","O","M","B","1","M",26,NA
"2689","bx55065",6119,4449276,NA,"","","","","","","",NA,NA
"2690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2693","zx61328",6610,5155356,NA,"S","","","","","4","F",NA,2
"2694","ky17285",20874,11550676,12,"S","Y","O","M","H","1","Y",38,2
"2695","ny51533",6413,18546970,8,"S","","O","M","H","1","Y",50,1
"2696","oy43335",20016,18687149,NA,"","","","","","","M",NA,NA
"2697","zy28210",2556,13941136,3,"S","Y","O","M","F","1","M",40,2
"2698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2699","wy27901",53076,13882856,12,"S","Y","O","M","I","1","F",46,2
"2700","py27800",2739,13846262,13,"S","N","O","M","E","1","F",38,1
"2701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2702","zy31375",22202,14826249,5,"M","","O","A","A","3","Y",28,2
"2703","ty26375",11040,13378156,NA,"","","","","","","",NA,NA
"2704","my35682",7012,12106370,NA,"","","","","","","",NA,NA
"2705","qy34658",2043,15518170,NA,"","","","","","","Y",NA,NA
"2706","qy25337",6511,13096862,NA,"","","","","","","Y",NA,NA
"2707","ey51855",22207,20380060,8,"S","Y","O","M","G","1","F",54,3
"2708","ny23086",7718,12692736,11,"S","Y","O","A","F","1","F",36,2
"2709","gy22971",60643,12671362,11,"S","N","O","M","E","1","M",56,1
"2710","vx69293",53406,6084049,NA,"","","","","","","",NA,NA
"2711","zy32305",60097,15048030,7,"S","N","O","M","E","1","Y",66,1
"2712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2715","my23827",60618,12821196,2,"S","N","O","S","","1","",80,1
"2716","ay33347",2151,15266596,NA,"S","","","","E","1","F",NA,NA
"2717","ly30477",10025,14566749,7,"S","N","O","S","H","1","M",56,2
"2718","ey30007",21042,13912736,12,"S","Y","O","A","F","1","F",40,3
"2719","ky34601",19047,15504476,12,"S","Y","O","M","G","1","Y",64,2
"2720","cy46611",60614,19259788,NA,"","","","","","","M",NA,NA
"2721","fx70899",11797,6283372,NA,"S","Y","","","I","2","F",38,1
"2722","iy33553",53005,15164760,7,"S","N","O","S","","1","F",42,2
"2723","fy41381",2116,18056160,8,"S","Y","O","M","F","1","F",22,NA
"2724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2725","uy30513",20004,14622249,5,"M","Y","O","","","3","",40,1
"2726","ty49746",20008,19842503,7,"M","Y","O","S","","1","M",72,1
"2727","ky31020",22303,14735898,6,"M","Y","O","M","","4","Y",34,NA
"2728","ty41490",11569,18209437,NA,"","","","","","","",NA,NA
"2729","uy25409",20785,13111103,NA,"","","","","","","",NA,NA
"2730","fy45025",20164,19018349,12,"S","N","O","S","A","3","F",66,NA
"2731","by26015",7090,13267588,13,"S","N","O","S","H","5","M",64,3
"2732","yy40048",60607,17912362,NA,"","","","","","","Y",NA,NA
"2733","ry39160",10580,17692936,NA,"","","","","","","",NA,NA
"2734","dy41482",6106,18110936,3,"M","","O","S","D","3","F",34,NA
"2735","jy24162",60491,12878537,12,"S","Y","O","M","F","1","M",66,1
"2736","xx70049",11362,5988776,7,"S","N","O","M","A","1","M",64,3
"2737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2739","fy35689",2461,15706160,NA,"","","","","","","Y",NA,NA
"2740","ky24400",6801,12912876,NA,"","","","","","","F",NA,NA
"2741","ky40065",19102,17913198,NA,"","","","","","","F",NA,NA
"2742","ly45667",11757,19130388,6,"S","Y","O","M","H","2","F",22,2
"2743","uy48465",60062,19577288,NA,"","","","","","","",NA,NA
"2744","cz34380",6840,406688,12,"S","Y","O","M","E","1","Y",50,NA
"2745","ky28057",20901,13933170,NA,"","","","","","","",NA,NA
"2746","py31876",11777,14926348,NA,"","","","","","","",NA,NA
"2747","cy32306",3076,15048448,NA,"","","","","","","F",NA,NA
"2748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2749","jy44349",60637,18892276,NA,"","","","","","","Y",NA,NA
"2750","by51662",6854,20334188,NA,"","","","","","","",NA,NA
"2751","ly26155",60657,13320037,11,"S","N","O","M","E","2","F",60,NA
"2752","rx52883",10708,4176236,13,"S","Y","O","M","J","1","Y",38,2
"2753","oy42243",6710,18410796,4,"S","N","O","M","B","1","F",40,2
"2754","gy31009",11963,14655772,NA,"","","","","","","",NA,NA
"2755","zy48156",20005,19525248,NA,"","","","","","","F",NA,NA
"2756","qy46128",20747,19209888,6,"S","N","O","S","B","1","Y",66,1
"2757","uy48826",18976,19629748,11,"S","N","O","M","C","1","F",34,2
"2758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2759","ty23296",60630,12732198,6,"S","Y","O","S","C","3","M",30,2
"2760","xz33240",1757,377537,8,"S","N","O","S","H","1","Y",64,NA
"2761","by20913",60304,12311562,NA,"","","","","","","",NA,NA
"2762","wx68654",20906,6013896,7,"S","","O","M","","3","Y",42,2
"2763","zy49290",10075,19741796,5,"M","N","O","S","A","1","Y",76,1
"2764","rx57219",60614,4697448,11,"M","Y","O","M","H","1","F",38,3
"2765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2766","nx75972",20906,6868103,NA,"","","","","","","",NA,NA
"2767","wx11646",2333,1665972,11,"S","N","O","M","C","2","F",72,1
"2768","cy18807",2726,11366096,8,"S","Y","O","M","H","1","M",38,3
"2769","vy26372",6510,13381372,NA,"M","","","B","H","5","Y",28,1
"2770","dy44402",6484,18882462,5,"S","N","O","M","G","3","M",54,2
"2771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2772","xx81229",1902,7566603,3,"M","","","M","H","1","F",40,2
"2773","lx68603",20001,6007930,NA,"","","","","","","",NA,NA
"2774","ny42416",2127,18292188,NA,"S","Y","O","S","F","1","Y",26,NA
"2775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2777","wy44746",19380,18953398,NA,"S","","","","","3","M",32,2
"2778","my24746",11361,12610162,NA,"","","","","","","M",NA,NA
"2779","ry47655",60462,19440170,7,"S","","O","S","A","1","M",38,2
"2780","sy43006",6614,18606637,NA,"","","","","","","Y",NA,NA
"2781","kx94442",7506,10372798,6,"S","Y","O","S","H","1","M",40,1
"2782","sy48463",11731,19580960,NA,"S","","","","","3","Y",NA,NA
"2783","cx60668",22015,4616170,12,"S","N","O","M","G","1","Y",66,3
"2784","zy39168",2062,17455156,7,"S","Y","O","M","E","1","Y",34,1
"2785","jy47694",60202,19451372,NA,"M","","R","S","E","1","M",44,2
"2786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2787","gy27920",6460,13882330,8,"S","N","O","M","H","1","F",56,2
"2788","sy23340",7417,12645630,NA,"","","","","","","M",NA,NA
"2789","gy46083",2871,19201130,NA,"","","","","","","",NA,NA
"2790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2791","by21292",60540,12395476,NA,"","","","","","","",NA,NA
"2792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2793","ay26238",2141,12950896,NA,"","","","","","","Y",NA,NA
"2794","ly47457",7009,19412203,11,"S","Y","O","M","G","1","M",60,3
"2795","uy32265",20872,15034376,6,"S","Y","O","M","A","1","Y",56,1
"2796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2797","ex49320",11554,3802360,NA,"","","","","","","",NA,NA
"2798","sy41451",10128,18197037,NA,"","","","","","","M",NA,NA
"2799","ax75429",60626,6799236,6,"M","","R","S","H","4","M",66,2
"2800","hy45636",1905,19121330,NA,"","","","","","","",NA,NA
"2801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2802","oy24011",2056,12850962,11,"S","","O","S","F","3","F",44,2
"2803","by25760",20912,13226370,5,"M","","O","S","H","2","Y",NA,NA
"2804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2805","ry29746",7750,14442572,NA,"","","","","","","",NA,NA
"2806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2807","gy24265",6606,12891430,12,"S","N","O","M","H","1","M",58,2
"2808","zy23352",20740,12739588,12,"S","N","O","M","B","1","F",60,3
"2809","ny23714",60614,12759749,NA,"","","","","","","Y",NA,NA
"2810","vx76690",60611,6958696,NA,"","","","","","","M",NA,NA
"2811","gy29486",6042,14361848,7,"S","","O","M","","1","M",36,1
"2812","my22660",21042,12440476,11,"S","Y","O","M","E","3","F",48,2
"2813","oy27625",10307,13674198,NA,"","","","","","","",NA,NA
"2814","hx72281",6382,6436456,2,"S","N","O","S","G","2","M",82,2
"2815","vy31656",6066,14893496,7,"M","Y","O","M","","2","Y",34,NA
"2816","nx82743",60605,7757260,8,"S","Y","O","M","F","3","Y",38,2
"2817","zy39180",2109,17699730,11,"S","Y","O","M","F","1","M",24,NA
"2818","vy28656",60606,14105636,5,"S","Y","O","S","D","1","F",56,2
"2819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2820","jx64509",60626,5546836,13,"S","N","O","M","","1","Y",58,1
"2821","oy39665",10065,17819676,NA,"M","","O","","H","3","Y",44,NA
"2822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2823","dy44838",10016,18919272,12,"S","N","O","S","B","2","M",64,3
"2824","ay29151",11374,14237396,13,"S","Y","O","M","F","1","F",48,3
"2825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2826","ky39643",21239,9960470,4,"M","Y","R","M","A","2","M",42,NA
"2827","sx52300",2474,4110048,7,"S","Y","O","S","C","1","M",32,2
"2828","ry47881",10312,19480648,7,"S","","O","S","E","1","M",32,NA
"2829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2831","hy23524",2472,12736060,NA,"","","","","","","M",NA,NA
"2832","ex67843",10514,5934256,13,"S","Y","O","M","E","1","Y",84,2
"2833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2834","my30760",7676,14681662,12,"S","Y","O","S","H","1","M",54,2
"2835","ky17636",6907,11631588,12,"S","N","O","M","F","1","F",38,2
"2836","by30149",10538,14552856,NA,"","","","","","","F",NA,NA
"2837","qy46488",60622,19264930,NA,"","","","","","","Y",NA,NA
"2838","yy19447",2140,11059070,NA,"","","","","","","Y",NA,NA
"2839","sy46217",2038,19223972,9,"S","Y","O","M","E","3","M",40,2
"2840","qy35055",7005,15581849,10,"S","N","O","M","F","1","M",56,3
"2841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2844","vx71052",2779,6302048,8,"S","Y","O","M","G","1","F",36,2
"2845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2847","wx45855",6019,3484036,NA,"S","Y","O","S","H","1","Y",46,3
"2848","ly23587",60614,12786503,NA,"S","","","B","","3","Y",44,NA
"2849","vy39246",2116,17715803,11,"S","","","S","H","4","Y",48,1
"2850","qx50252",22192,3889098,NA,"S","Y","O","S","E","1","M",60,1
"2851","my31530",2114,14830896,11,"S","Y","O","M","H","2","F",NA,NA
"2852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2853","zy24831",7974,12998072,12,"S","N","O","M","F","1","F",42,3
"2854","yy29931",1915,14492303,NA,"S","","O","","","3","Y",NA,NA
"2855","yy36862",22101,16049060,9,"S","","O","S","E","1","Y",48,1
"2856","px75503",60659,6809149,8,"S","","O","S","G","2","M",46,3
"2857","hy39553",46074,17572798,12,"S","","O","S","E","1","F",32,1
"2858","dy33078",8527,15204849,NA,"","","","","","","F",NA,NA
"2859","vy26102",60657,13313298,NA,"","","","","","","Y",NA,NA
"2860","wy31737",22079,13435848,8,"M","N","","S","C","1","F",46,2
"2861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2862","sx95636",60130,10580298,NA,"S","","O","B","I","1","Y",44,3
"2863","iy30741",3079,14677162,8,"S","Y","O","M","B","1","F",34,1
"2864","dy34273",1527,15433388,13,"S","N","O","M","B","1","Y",72,2
"2865","wy45247",60190,18894288,12,"S","Y","O","M","E","1","Y",44,2
"2866","ax85667",6795,8115136,NA,"","","","","","","",NA,NA
"2867","oy33091",60657,15202462,7,"S","","O","S","","1","Y",34,2
"2868","jy43081",11798,18627072,12,"S","N","O","M","F","1","F",54,NA
"2869","wy49931",20904,19888848,NA,"M","","","","","3","M",70,3
"2870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2871","ey31826",20878,14922303,NA,"M","","","","","3","Y",50,2
"2872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2873","sy51316",2840,20244956,10,"S","","","S","B","1","M",60,1
"2874","uy29677",7755,14261062,NA,"","","","","","","",NA,NA
"2875","uy37732",20707,17327603,NA,"","","","","","","Y",NA,NA
"2876","wx87847",2131,8454736,8,"S","","O","S","F","3","M",42,2
"2877","ry33301",10469,15248837,NA,"S","","","S","B","2","Y",34,NA
"2878","wy44390",10301,18885262,NA,"S","Y","","S","A","4","Y",40,1
"2879","gy49433",19096,19720603,NA,"","","","","","","",NA,NA
"2880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2881","uy50061",21044,19912298,11,"M","Y","","S","","1","M",86,2
"2882","gy43985",10023,18821960,NA,"","","","","","","Y",NA,NA
"2883","fy50722",60532,20078330,7,"M","","O","S","","1","M",40,1
"2884","hy30526",10019,14625462,NA,"","","","","","","",NA,NA
"2885","ix85774",60657,8132556,NA,"","","","","","","Y",NA,NA
"2886","cy26051",10019,13295337,NA,"","","","","","","Y",NA,NA
"2887","ix95631",53185,10581056,8,"S","","O","M","E","1","F",32,1
"2888","ky34314",11415,15403336,11,"M","Y","R","M","H","2","M",36,3
"2889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2891","fy51487",20910,20290698,NA,"","","","","","","Y",NA,NA
"2892","py45809",2118,19159830,6,"M","","O","S","H","1","Y",36,1
"2893","uy46555",2118,19283237,NA,"","","","","","","",NA,NA
"2894","dy25020",20018,10428988,8,"M","","","S","E","2","Y",34,2
"2895","xy29336",2888,14331537,NA,"","","","","","","",NA,NA
"2896","sy37432",2118,17241549,NA,"","","","","","","",NA,NA
"2897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2898","gy25271",21122,13083962,NA,"","","","","","","",NA,NA
"2899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2900","gy35153",19014,15021098,7,"M","N","R","S","H","1","Y",58,1
"2901","fy24818",20872,12949956,8,"S","Y","O","S","E","1","F",42,3
"2902","ex96310",60201,10695756,5,"S","","O","M","H","1","Y",50,NA
"2903","ny28471",11530,14047203,NA,"","","","","","","",NA,NA
"2904","sy43584",2139,18741356,1,"S","N","R","S","","1","M",76,2
"2905","ty28300",2215,13998170,NA,"","","","","","","F",NA,NA
"2906","jy30892",6468,14716748,NA,"","","","","","","",NA,NA
"2907","ox56929",7078,4660949,NA,"","","","","","","Y",NA,NA
"2908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2909","ky21863",7869,12471148,12,"S","Y","O","A","I","1","F",48,3
"2910","ky35750",2878,15722776,NA,"S","Y","O","M","G","1","F",42,NA
"2911","ay39437",53527,17187049,11,"S","N","O","M","E","1","F",44,2
"2912","ry38361",20901,17462970,NA,"M","N","O","M","B","2","M",90,1
"2913","fy45778",10580,19150372,13,"S","Y","O","B","","3","F",20,NA
"2914","fx67897",2210,5864030,7,"M","","","","","3","F",34,1
"2915","oy40211",11710,17926956,7,"S","N","O","M","","1","Y",52,1
"2916","vy32477",10019,14876698,5,"M","Y","","A","E","1","Y",26,NA
"2917","dx95411",53122,10526288,NA,"S","","","","E","3","F",90,1
"2918","ly44364",60605,18890637,9,"S","Y","O","A","B","2","M",50,3
"2919","xy41397",2874,11227737,NA,"","","","","","","Y",NA,NA
"2920","wy43893",20032,18813160,5,"M","","","S","C","1","F",28,1
"2921","ky25458",60004,13141798,8,"S","","O","M","","2","M",40,2
"2922","cy21890",11706,12463630,5,"S","Y","O","S","C","1","F",40,2
"2923","cy27687",10576,13813876,NA,"","","","","","","",NA,NA
"2924","ix60909",7981,5103370,NA,"","","","","","","",NA,NA
"2925","qy23169",22033,12710498,13,"S","","O","M","D","2","F",34,3
"2926","cy36105",7726,15851388,11,"S","Y","O","M","C","1","F",36,1
"2927","py37761",22030,17321049,10,"S","N","O","M","","1","F",66,1
"2928","qy46548",11706,19280898,10,"S","","O","B","","2","F",44,3
"2929","gy16056",20011,11210796,5,"S","N","O","S","","1","M",66,1
"2930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2931","gy47825",2118,19471062,NA,"","","","","","","M",NA,NA
"2932","cy48229",21037,15594770,NA,"S","","O","","","2","M",32,2
"2933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2934","ty36318",11746,15903972,NA,"","","","","","","F",NA,NA
"2935","fy52311",22204,20486136,NA,"","","","","","","Y",NA,NA
"2936","qy42732",20009,18538962,5,"M","Y","O","S","","4","Y",30,2
"2937","sy46153",10019,19210837,NA,"","","","","","","Y",NA,NA
"2938","zy39286",20906,17723160,6,"S","N","O","M","C","1","M",90,3
"2939","py29641",2536,14414762,9,"S","Y","O","M","G","1","Y",34,1
"2940","ey25872",46034,13259149,6,"S","N","O","M","C","1","Y",46,3
"2941","oy30901",2905,14715470,NA,"","","","","","","",NA,NA
"2942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2943","by49040",10913,19687448,10,"S","N","O","M","D","1","Y",66,2
"2944","dy47115",1605,19355762,NA,"","","","","","","",NA,NA
"2945","ay51667",8852,15598572,12,"S","Y","O","M","B","1","F",44,3
"2946","zx79177",21117,7241596,12,"M","N","O","M","F","1","M",62,1
"2947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2948","dy50276",2188,15128403,NA,"","","","","","","",NA,NA
"2949","zy27791",60013,13826248,1,"S","Y","O","M","A","1","F",40,2
"2950","sy50591",2072,20048749,11,"S","Y","O","S","G","3","F",38,NA
"2951","yx91928",22310,9415888,8,"S","Y","O","M","G","1","Y",56,1
"2952","ky42760",2119,18542656,NA,"S","","O","S","","3","Y",50,3
"2953","ry16337",11010,11290362,NA,"S","N","O","","B","2","Y",38,3
"2954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2955","wy34602",60626,15508296,NA,"M","","","M","E","2","Y",60,NA
"2956","ey50430",10701,20003988,10,"S","N","O","M","H","1","M",58,3
"2957","iy41568",2113,18225062,NA,"M","Y","O","S","H","1","M",54,1
"2958","by43806",7718,18787236,3,"S","N","O","A","F","1","F",70,NA
"2959","ex52864",2806,4169803,12,"S","Y","O","M","I","1","F",44,1
"2960","zy40347",20032,15583376,NA,"","","","","","","F",NA,NA
"2961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2962","fy39215",19116,17706262,13,"S","N","O","","E","3","Y",36,1
"2963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2964","fy36864",22204,16049148,7,"M","Y","","S","E","3","Y",28,1
"2965","ux82134",22314,7693088,13,"S","","","B","E","1","Y",42,3
"2966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2967","rx83777",60540,7879876,12,"S","N","O","A","H","1","M",44,NA
"2968","gy26981",20005,13512570,10,"S","N","O","S","F","1","M",26,1
"2969","ay31578",21403,14874848,NA,"M","","","B","C","3","M",56,1
"2970","sy32261",60614,15033670,9,"S","N","O","M","H","1","F",24,NA
"2971","ky50102",60654,19921056,NA,"","","","","","","Y",NA,NA
"2972","by22165",11050,12549072,NA,"M","","","S","","3","M",88,2
"2973","gy21141",22310,12363770,7,"M","","O","","F","1","M",28,1
"2974","my26690",20832,13475460,NA,"S","","O","S","F","3","F",52,NA
"2975","ty33543",20016,15306337,13,"S","","O","S","","1","Y",NA,NA
"2976","cy48597",6498,19607972,8,"S","Y","O","M","D","2","Y",74,1
"2977","ay35725",1803,15691998,NA,"S","","","S","","3","Y",74,NA
"2978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2979","iy49347",1749,19759836,NA,"","","","","","","",NA,NA
"2980","bx90767",2633,8858998,NA,"","","","","","","",NA,NA
"2981","fy38090",60463,17313330,NA,"S","","O","","I","3","Y",50,1
"2982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2984","ox93750",20852,10235196,NA,"","","","","","","",NA,NA
"2985","py38193",19465,17433949,8,"S","Y","O","S","H","1","Y",36,1
"2986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2987","dy48987",6385,19682888,6,"S","Y","O","S","","1","Y",32,2
"2988","jy47759",21045,18178676,6,"S","","O","S","","1","Y",34,2
"2989","ax93436",6437,10169472,11,"S","","O","M","E","1","F",42,2
"2990","my23160",2090,12704088,8,"S","Y","O","M","H","1","Y",50,2
"2991","by44508",10306,18927888,11,"S","Y","O","M","E","1","F",40,NA
"2992","cy30355",2141,14584537,NA,"","","","","","","Y",NA,NA
"2993","vy29200",20782,14290788,5,"M","Y","R","S","E","1","M",54,NA
"2994","dx72940",2114,6504696,NA,"","","","","","","Y",NA,NA
"2995","by16028",21043,11206870,5,"M","N","O","M","F","2","F",68,1
"2996","my35068",60657,15209930,NA,"","","","","","","F",NA,NA
"2997","ay30655",20855,14652560,12,"S","Y","O","","H","1","F",52,3
"2998","ex93363",8876,10142203,13,"S","","O","M","I","1","Y",54,NA
"2999","gy27472",11769,13712437,NA,"","","","","","","",NA,NA
"3000","zy25501",6473,13146498,NA,"","","","","","","Y",NA,NA
"3001","ty42926",8857,18590849,7,"S","N","O","S","E","1","Y",44,2
"3002","zx86370",60634,8210498,5,"S","","O","S","C","1","F",32,NA
"3003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3004","vy36073",60647,15850376,8,"M","","","S","","3","M",90,NA
"3005","gy36350",1845,15631660,13,"S","Y","O","M","","1","F",36,1
"3006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3007","sy36898",60616,16060330,NA,"","","","","","","Y",NA,NA
"3008","lx79422",20011,7254272,NA,"M","","","B","F","3","Y",46,1
"3009","ny24397",60047,12598903,13,"S","Y","O","M","F","1","F",36,1
"3010","uy24095",8723,12865098,2,"S","N","O","M","","1","M",84,1
"3011","rx62022",20852,5232488,11,"S","Y","O","S","D","1","Y",60,1
"3012","by42711",21128,18527672,6,"S","N","O","M","F","1","F",72,1
"3013","hy42068",60640,18363848,6,"M","Y","","B","","3","Y",32,3
"3014","yy36401",21114,15612896,7,"S","","O","S","","1","Y",30,1
"3015","ox63313",10470,5391798,NA,"","","","","","","",NA,NA
"3016","ky18191",2865,9845772,NA,"","","","","","","M",NA,NA
"3017","rx59237",11023,4895370,13,"S","N","O","M","E","1","Y",44,NA
"3018","ey42435",60440,18460836,7,"S","N","O","","E","2","F",36,1
"3019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3020","iy36817",11746,16031598,12,"S","N","O","M","G","1","F",48,1
"3021","uy43108",6614,18640696,NA,"","","","","","","",NA,NA
"3022","cy40303",21044,17965698,NA,"","","","","","","Y",NA,NA
"3023","yy19215",1581,11936856,12,"S","N","O","M","G","2","F",42,2
"3024","qx49662",6902,3832736,NA,"S","","O","B","","3","M",86,NA
"3025","xx75974",60093,6869972,12,"S","Y","O","M","E","1","M",40,3
"3026","ty33321",11552,15256156,9,"S","","O","S","E","1","Y",32,NA
"3027","sy46262",19054,19233230,NA,"","","","","","","Y",NA,NA
"3028","cy43117",20037,18636448,12,"S","Y","O","M","B","1","F",60,2
